external_transaction_id,external_player_id,type,amount,currency,method,status,occurred_at,description,bank_account_origin
TX-002405,PLY-PEP_-119,WITHDRAWAL,24393.74,BRL,TED,SETTLED,2026-03-04T01:34:04Z,,
TX-001897,PLY-NETW-102,DEPOSIT,1408.69,BRL,PIX,SETTLED,2026-03-04T02:07:16Z,,PIX:shared.alpha@fictibet.test
TX-000211,PLY-NORM-020,DEPOSIT,603.83,BRL,WALLET,SETTLED,2026-03-04T02:24:35Z,,
TX-000898,PLY-NORM-075,DEPOSIT,1866.79,BRL,PIX,SETTLED,2026-03-04T04:48:08Z,,
TX-001067,PLY-INCO-084,DEPOSIT,1277.59,BRL,PIX,SETTLED,2026-03-04T04:59:45Z,,
TX-001264,PLY-INCO-090,DEPOSIT,1542.82,BRL,PIX,SETTLED,2026-03-04T05:13:16Z,,
TX-001121,PLY-INCO-086,DEPOSIT,782.75,BRL,TED,SETTLED,2026-03-04T05:15:58Z,,
TX-000820,PLY-NORM-068,DEPOSIT,1497.60,BRL,TED,SETTLED,2026-03-04T05:36:53Z,,
TX-000336,PLY-NORM-030,DEPOSIT,1335.67,BRL,WALLET,SETTLED,2026-03-04T12:11:24Z,,
TX-002406,PLY-PEP_-119,WITHDRAWAL,24102.46,BRL,TED,SETTLED,2026-03-04T12:40:10Z,,
TX-002201,PLY-BONU-114,BONUS,387.16,BRL,WALLET,SETTLED,2026-03-04T12:50:30Z,Bonus deposito,
TX-002316,PLY-PEP_-116,DEPOSIT,15710.22,BRL,PIX,SETTLED,2026-03-04T13:11:48Z,,
TX-000091,PLY-NORM-009,DEPOSIT,558.92,BRL,WALLET,SETTLED,2026-03-04T15:20:39Z,,
TX-000332,PLY-NORM-029,DEPOSIT,1565.04,BRL,PIX,SETTLED,2026-03-04T15:20:44Z,,
TX-001263,PLY-INCO-090,DEPOSIT,1672.53,BRL,WALLET,SETTLED,2026-03-04T15:26:34Z,,
TX-000190,PLY-NORM-018,WITHDRAWAL,459.68,BRL,PIX,SETTLED,2026-03-04T16:25:59Z,,
TX-002166,PLY-BONU-113,CASHOUT,1367.52,BRL,PIX,SETTLED,2026-03-04T17:28:09Z,,
TX-001194,PLY-INCO-088,WITHDRAWAL,1222.72,BRL,PIX,SETTLED,2026-03-04T18:22:09Z,,
TX-000646,PLY-NORM-055,DEPOSIT,2482.82,BRL,PIX,SETTLED,2026-03-04T19:15:11Z,,
TX-000050,PLY-NORM-005,DEPOSIT,1726.37,BRL,WALLET,SETTLED,2026-03-04T19:27:05Z,,
TX-000051,PLY-NORM-005,DEPOSIT,286.91,BRL,WALLET,SETTLED,2026-03-04T20:11:06Z,,
TX-000435,PLY-NORM-038,DEPOSIT,327.91,BRL,TED,SETTLED,2026-03-04T20:42:54Z,,
TX-000299,PLY-NORM-027,DEPOSIT,712.03,BRL,WALLET,SETTLED,2026-03-04T22:05:59Z,,
TX-000834,PLY-NORM-070,DEPOSIT,513.70,BRL,PIX,SETTLED,2026-03-04T22:23:04Z,,
TX-002128,PLY-BONU-112,WITHDRAWAL,803.16,BRL,PIX,SETTLED,2026-03-04T22:55:03Z,,
TX-000744,PLY-NORM-063,DEPOSIT,2728.93,BRL,WALLET,SETTLED,2026-03-04T23:14:09Z,,
TX-002197,PLY-BONU-114,BONUS,424.89,BRL,WALLET,SETTLED,2026-03-05T01:54:42Z,Bonus deposito,
TX-000558,PLY-NORM-048,DEPOSIT,338.80,BRL,PIX,SETTLED,2026-03-05T02:23:00Z,,
TX-000439,PLY-NORM-038,DEPOSIT,445.06,BRL,PIX,SETTLED,2026-03-05T02:57:06Z,,
TX-001059,PLY-INCO-084,DEPOSIT,755.38,BRL,TED,SETTLED,2026-03-05T03:11:15Z,,
TX-000698,PLY-NORM-059,WITHDRAWAL,458.93,BRL,PIX,SETTLED,2026-03-05T03:34:46Z,,
TX-001036,PLY-INCO-083,DEPOSIT,1464.55,BRL,TED,SETTLED,2026-03-05T03:53:33Z,,
TX-000550,PLY-NORM-048,DEPOSIT,1888.54,BRL,PIX,SETTLED,2026-03-05T04:06:00Z,,
TX-001873,PLY-NETW-100,DEPOSIT,557.54,BRL,PIX,SETTLED,2026-03-05T04:10:59Z,,PIX:shared.alpha@fictibet.test
TX-000983,PLY-INCO-081,WITHDRAWAL,5135.54,BRL,PIX,SETTLED,2026-03-05T05:20:25Z,,
TX-001932,PLY-NETW-104,DEPOSIT,950.26,BRL,PIX,SETTLED,2026-03-05T06:14:25Z,,PIX:shared.beta@fictibet.test
TX-002106,PLY-BONU-112,CASHOUT,1945.59,BRL,PIX,SETTLED,2026-03-05T06:35:32Z,,
TX-000874,PLY-NORM-073,DEPOSIT,1332.22,BRL,WALLET,SETTLED,2026-03-05T07:08:10Z,,
TX-002417,PLY-PEP_-120,DEPOSIT,13716.59,BRL,PIX,SETTLED,2026-03-05T07:40:34Z,,
TX-001875,PLY-NETW-100,DEPOSIT,2851.98,BRL,PIX,SETTLED,2026-03-05T09:16:49Z,,PIX:shared.alpha@fictibet.test
TX-000767,PLY-NORM-064,DEPOSIT,395.39,BRL,PIX,SETTLED,2026-03-05T09:46:33Z,,
TX-000508,PLY-NORM-044,DEPOSIT,1671.86,BRL,PIX,SETTLED,2026-03-05T10:36:57Z,,
TX-000723,PLY-NORM-061,DEPOSIT,1394.76,BRL,PIX,SETTLED,2026-03-05T11:49:18Z,,
TX-002387,PLY-PEP_-119,DEPOSIT,5453.33,BRL,TED,SETTLED,2026-03-05T12:26:02Z,,
TX-001892,PLY-NETW-101,DEPOSIT,807.03,BRL,PIX,SETTLED,2026-03-05T12:42:43Z,,PIX:shared.alpha@fictibet.test
TX-000364,PLY-NORM-032,WITHDRAWAL,1289.30,BRL,PIX,SETTLED,2026-03-05T12:57:26Z,,
TX-000043,PLY-NORM-005,DEPOSIT,289.01,BRL,PIX,SETTLED,2026-03-05T13:17:57Z,,
TX-000001,PLY-NORM-001,DEPOSIT,369.08,BRL,TED,SETTLED,2026-03-05T13:31:49Z,,
TX-002182,PLY-BONU-114,DEPOSIT,141.72,BRL,PIX,SETTLED,2026-03-05T13:55:21Z,,
TX-000368,PLY-NORM-033,DEPOSIT,1352.36,BRL,TED,SETTLED,2026-03-05T16:08:27Z,,
TX-000226,PLY-NORM-021,WITHDRAWAL,447.09,BRL,PIX,SETTLED,2026-03-05T16:13:07Z,,
TX-002391,PLY-PEP_-119,DEPOSIT,6932.64,BRL,TED,SETTLED,2026-03-05T17:10:28Z,,
TX-000261,PLY-NORM-024,DEPOSIT,2309.39,BRL,WALLET,SETTLED,2026-03-05T17:32:18Z,,
TX-002375,PLY-PEP_-118,DEPOSIT,15651.58,BRL,TED,SETTLED,2026-03-05T17:59:50Z,,
TX-002099,PLY-BONU-112,FREE_BET,22.08,BRL,WALLET,SETTLED,2026-03-05T19:38:04Z,Free bet promo,
TX-001990,PLY-NETW-110,DEPOSIT,2407.02,BRL,PIX,SETTLED,2026-03-05T22:42:54Z,,PIX:shared.gamma@fictibet.test
TX-000685,PLY-NORM-059,DEPOSIT,292.00,BRL,PIX,SETTLED,2026-03-05T23:33:03Z,,
TX-000603,PLY-NORM-052,DEPOSIT,145.70,BRL,PIX,SETTLED,2026-03-05T23:44:23Z,,
TX-001188,PLY-INCO-088,DEPOSIT,1146.79,BRL,TED,SETTLED,2026-03-05T23:45:51Z,,
TX-002235,PLY-BONU-114,CASHOUT,849.16,BRL,PIX,SETTLED,2026-03-06T00:35:25Z,,
TX-001999,PLY-BONU-111,DEPOSIT,185.47,BRL,PIX,SETTLED,2026-03-06T04:08:11Z,,
TX-000381,PLY-NORM-034,DEPOSIT,751.38,BRL,PIX,SETTLED,2026-03-06T04:16:57Z,,
TX-001190,PLY-INCO-088,WITHDRAWAL,1673.79,BRL,PIX,SETTLED,2026-03-06T04:30:39Z,,
TX-000786,PLY-NORM-065,WITHDRAWAL,1136.56,BRL,PIX,SETTLED,2026-03-06T05:02:09Z,,
TX-000587,PLY-NORM-050,DEPOSIT,557.08,BRL,WALLET,SETTLED,2026-03-06T05:52:42Z,,
TX-000255,PLY-NORM-024,DEPOSIT,563.18,BRL,PIX,SETTLED,2026-03-06T05:55:08Z,,
TX-001963,PLY-NETW-107,DEPOSIT,1222.63,BRL,PIX,SETTLED,2026-03-06T07:36:23Z,,PIX:shared.gamma@fictibet.test
TX-001299,PLY-STRU-091,DEPOSIT,588.03,BRL,PIX,SETTLED,2026-03-06T08:11:32Z,,
TX-000653,PLY-NORM-056,DEPOSIT,913.71,BRL,PIX,SETTLED,2026-03-06T08:15:59Z,,
TX-001306,PLY-STRU-091,DEPOSIT,536.24,BRL,PIX,SETTLED,2026-03-06T08:18:32Z,,
TX-001302,PLY-STRU-091,DEPOSIT,859.67,BRL,PIX,SETTLED,2026-03-06T08:26:32Z,,
TX-001895,PLY-NETW-101,WITHDRAWAL,6321.20,BRL,PIX,SETTLED,2026-03-06T08:52:21Z,,PIX:shared.alpha@fictibet.test
TX-001301,PLY-STRU-091,DEPOSIT,950.62,BRL,PIX,SETTLED,2026-03-06T09:14:32Z,,
TX-000793,PLY-NORM-066,DEPOSIT,1511.05,BRL,TED,SETTLED,2026-03-06T10:31:13Z,,
TX-001765,PLY-STRU-097,DEPOSIT,599.82,BRL,TED,SETTLED,2026-03-06T10:32:45Z,,
TX-001766,PLY-STRU-097,DEPOSIT,682.60,BRL,PIX,SETTLED,2026-03-06T10:33:45Z,,
TX-001300,PLY-STRU-091,DEPOSIT,578.98,BRL,TED,SETTLED,2026-03-06T10:34:32Z,,
TX-000818,PLY-NORM-068,DEPOSIT,1605.39,BRL,WALLET,SETTLED,2026-03-06T10:36:07Z,,
TX-001995,PLY-NETW-110,WITHDRAWAL,6890.31,BRL,PIX,SETTLED,2026-03-06T11:08:56Z,,PIX:shared.gamma@fictibet.test
TX-001767,PLY-STRU-097,DEPOSIT,800.02,BRL,PIX,SETTLED,2026-03-06T11:10:45Z,,
TX-001788,PLY-STRU-098,DEPOSIT,982.12,BRL,TED,SETTLED,2026-03-06T11:13:18Z,,
TX-000494,PLY-NORM-043,DEPOSIT,595.68,BRL,PIX,SETTLED,2026-03-06T11:21:30Z,,
TX-001786,PLY-STRU-098,DEPOSIT,450.79,BRL,PIX,SETTLED,2026-03-06T11:23:18Z,,
TX-001797,PLY-STRU-098,DEPOSIT,415.84,BRL,PIX,SETTLED,2026-03-06T11:26:18Z,,
TX-001769,PLY-STRU-097,DEPOSIT,663.12,BRL,PIX,SETTLED,2026-03-06T11:33:45Z,,
TX-001785,PLY-STRU-098,DEPOSIT,482.34,BRL,TED,SETTLED,2026-03-06T11:41:18Z,,
TX-001789,PLY-STRU-098,DEPOSIT,846.11,BRL,PIX,SETTLED,2026-03-06T11:41:18Z,,
TX-000720,PLY-NORM-061,DEPOSIT,1597.92,BRL,PIX,SETTLED,2026-03-06T11:55:01Z,,
TX-001794,PLY-STRU-098,DEPOSIT,726.78,BRL,PIX,SETTLED,2026-03-06T12:01:18Z,,
TX-001772,PLY-STRU-097,DEPOSIT,515.47,BRL,TED,SETTLED,2026-03-06T12:13:45Z,,
TX-001776,PLY-STRU-097,DEPOSIT,757.00,BRL,TED,SETTLED,2026-03-06T12:37:45Z,,
TX-001311,PLY-STRU-091,DEPOSIT,679.57,BRL,PIX,SETTLED,2026-03-06T12:39:32Z,,
TX-000026,PLY-NORM-003,WITHDRAWAL,1755.64,BRL,PIX,SETTLED,2026-03-06T12:59:28Z,,
TX-001792,PLY-STRU-098,DEPOSIT,735.07,BRL,PIX,SETTLED,2026-03-06T13:17:18Z,,
TX-001771,PLY-STRU-097,DEPOSIT,744.22,BRL,PIX,SETTLED,2026-03-06T14:04:45Z,,
TX-001790,PLY-STRU-098,DEPOSIT,641.58,BRL,PIX,SETTLED,2026-03-06T14:15:18Z,,
TX-002161,PLY-BONU-113,FREE_BET,73.90,BRL,WALLET,SETTLED,2026-03-06T15:02:01Z,Free bet promo,
TX-001777,PLY-STRU-097,DEPOSIT,613.03,BRL,TED,SETTLED,2026-03-06T15:12:45Z,,
TX-001314,PLY-STRU-091,DEPOSIT,838.00,BRL,PIX,SETTLED,2026-03-06T15:14:32Z,,
TX-001304,PLY-STRU-091,DEPOSIT,764.00,BRL,TED,SETTLED,2026-03-06T15:26:32Z,,
TX-001092,PLY-INCO-085,DEPOSIT,2083.08,BRL,PIX,SETTLED,2026-03-06T15:34:23Z,,
TX-001303,PLY-STRU-091,DEPOSIT,509.00,BRL,TED,SETTLED,2026-03-06T15:44:32Z,,
TX-001768,PLY-STRU-097,DEPOSIT,414.63,BRL,PIX,SETTLED,2026-03-06T15:49:45Z,,
TX-001787,PLY-STRU-098,DEPOSIT,680.02,BRL,TED,SETTLED,2026-03-06T16:09:18Z,,
TX-000203,PLY-NORM-019,WITHDRAWAL,506.92,BRL,PIX,SETTLED,2026-03-06T16:14:43Z,,
TX-001305,PLY-STRU-091,DEPOSIT,761.29,BRL,PIX,SETTLED,2026-03-06T16:41:32Z,,
TX-001791,PLY-STRU-098,DEPOSIT,503.19,BRL,TED,SETTLED,2026-03-06T17:49:18Z,,
TX-001310,PLY-STRU-091,DEPOSIT,508.55,BRL,PIX,SETTLED,2026-03-06T18:02:32Z,,
TX-001795,PLY-STRU-098,DEPOSIT,892.41,BRL,PIX,SETTLED,2026-03-06T18:14:18Z,,
TX-001793,PLY-STRU-098,DEPOSIT,509.74,BRL,PIX,SETTLED,2026-03-06T18:18:18Z,,
TX-002365,PLY-PEP_-118,DEPOSIT,2285.74,BRL,PIX,SETTLED,2026-03-06T18:23:07Z,,
TX-001775,PLY-STRU-097,DEPOSIT,514.73,BRL,TED,SETTLED,2026-03-06T18:28:45Z,,
TX-001770,PLY-STRU-097,DEPOSIT,432.47,BRL,PIX,SETTLED,2026-03-06T18:55:45Z,,
TX-000333,PLY-NORM-029,WITHDRAWAL,447.48,BRL,PIX,SETTLED,2026-03-06T19:15:46Z,,
TX-001779,PLY-STRU-097,DEPOSIT,619.97,BRL,PIX,SETTLED,2026-03-06T20:28:45Z,,
TX-001312,PLY-STRU-091,DEPOSIT,533.50,BRL,PIX,SETTLED,2026-03-06T20:32:32Z,,
TX-000059,PLY-NORM-006,DEPOSIT,271.80,BRL,WALLET,SETTLED,2026-03-06T20:32:47Z,,
TX-001316,PLY-STRU-091,DEPOSIT,689.07,BRL,PIX,SETTLED,2026-03-06T21:02:32Z,,
TX-001313,PLY-STRU-091,DEPOSIT,946.01,BRL,PIX,SETTLED,2026-03-06T21:29:32Z,,
TX-000442,PLY-NORM-038,DEPOSIT,466.09,BRL,WALLET,SETTLED,2026-03-06T21:49:22Z,,
TX-000945,PLY-NORM-079,DEPOSIT,2012.32,BRL,PIX,SETTLED,2026-03-06T21:52:10Z,,
TX-001774,PLY-STRU-097,DEPOSIT,965.00,BRL,PIX,SETTLED,2026-03-06T21:53:45Z,,
TX-001778,PLY-STRU-097,DEPOSIT,903.74,BRL,PIX,SETTLED,2026-03-06T22:21:45Z,,
TX-001307,PLY-STRU-091,DEPOSIT,446.89,BRL,PIX,SETTLED,2026-03-06T22:50:32Z,,
TX-001796,PLY-STRU-098,DEPOSIT,729.98,BRL,PIX,SETTLED,2026-03-06T23:09:18Z,,
TX-001309,PLY-STRU-091,DEPOSIT,676.57,BRL,PIX,SETTLED,2026-03-06T23:22:32Z,,
TX-000864,PLY-NORM-072,DEPOSIT,881.03,BRL,PIX,SETTLED,2026-03-06T23:42:49Z,,
TX-001773,PLY-STRU-097,DEPOSIT,901.18,BRL,TED,SETTLED,2026-03-06T23:52:45Z,,
TX-001315,PLY-STRU-091,DEPOSIT,439.02,BRL,TED,SETTLED,2026-03-07T00:31:32Z,,
TX-001317,PLY-STRU-091,DEPOSIT,923.68,BRL,PIX,SETTLED,2026-03-07T01:55:32Z,,
TX-001308,PLY-STRU-091,DEPOSIT,479.11,BRL,TED,SETTLED,2026-03-07T02:04:32Z,,
TX-000502,PLY-NORM-044,DEPOSIT,122.75,BRL,PIX,SETTLED,2026-03-07T02:29:23Z,,
TX-001502,PLY-STRU-093,WITHDRAWAL,13848.89,BRL,PIX,SETTLED,2026-03-07T03:13:09Z,,
TX-001928,PLY-NETW-104,DEPOSIT,1699.78,BRL,PIX,SETTLED,2026-03-07T03:16:13Z,,PIX:shared.beta@fictibet.test
TX-000422,PLY-NORM-037,DEPOSIT,779.16,BRL,PIX,SETTLED,2026-03-07T05:00:31Z,,
TX-001798,PLY-STRU-098,DEPOSIT,554.98,BRL,TED,SETTLED,2026-03-07T06:25:18Z,,
TX-002258,PLY-BONU-115,BONUS,343.42,BRL,WALLET,SETTLED,2026-03-07T06:32:14Z,Bonus deposito,
TX-002189,PLY-BONU-114,DEPOSIT,102.01,BRL,PIX,SETTLED,2026-03-07T06:37:52Z,,
TX-000047,PLY-NORM-005,DEPOSIT,2035.39,BRL,TED,SETTLED,2026-03-07T08:43:00Z,,
TX-001240,PLY-INCO-089,WITHDRAWAL,2072.38,BRL,PIX,SETTLED,2026-03-07T09:52:53Z,,
TX-001024,PLY-INCO-083,DEPOSIT,1283.68,BRL,TED,SETTLED,2026-03-07T10:30:45Z,,
TX-001318,PLY-STRU-091,DEPOSIT,857.97,BRL,TED,SETTLED,2026-03-07T10:34:32Z,,
TX-000273,PLY-NORM-025,DEPOSIT,756.73,BRL,WALLET,SETTLED,2026-03-07T12:49:52Z,,
TX-000206,PLY-NORM-020,DEPOSIT,987.48,BRL,PIX,SETTLED,2026-03-07T13:07:30Z,,
TX-001998,PLY-BONU-111,DEPOSIT,145.84,BRL,PIX,SETTLED,2026-03-07T13:19:56Z,,
TX-001113,PLY-INCO-086,DEPOSIT,1699.50,BRL,PIX,SETTLED,2026-03-07T13:30:19Z,,
TX-002251,PLY-BONU-115,DEPOSIT,182.87,BRL,PIX,SETTLED,2026-03-07T13:42:26Z,,
TX-002036,PLY-BONU-111,FREE_BET,35.86,BRL,WALLET,SETTLED,2026-03-07T14:43:26Z,Free bet promo,
TX-000859,PLY-NORM-072,DEPOSIT,563.32,BRL,PIX,SETTLED,2026-03-07T15:13:39Z,,
TX-000259,PLY-NORM-024,DEPOSIT,1183.51,BRL,TED,SETTLED,2026-03-07T16:11:31Z,,
TX-001209,PLY-INCO-089,DEPOSIT,993.24,BRL,WALLET,SETTLED,2026-03-07T17:30:32Z,,
TX-000315,PLY-NORM-028,DEPOSIT,1491.25,BRL,TED,SETTLED,2026-03-07T20:08:24Z,,
TX-002147,PLY-BONU-113,BONUS,237.31,BRL,WALLET,SETTLED,2026-03-07T21:27:27Z,Bonus deposito,
TX-000217,PLY-NORM-021,DEPOSIT,601.26,BRL,TED,SETTLED,2026-03-07T22:35:09Z,,
TX-002327,PLY-PEP_-116,DEPOSIT,6415.16,BRL,TED,SETTLED,2026-03-08T00:08:03Z,,
TX-001697,PLY-STRU-096,WITHDRAWAL,5159.30,BRL,PIX,SETTLED,2026-03-08T00:32:54Z,,
TX-001906,PLY-NETW-102,DEPOSIT,1863.70,BRL,PIX,SETTLED,2026-03-08T01:05:16Z,,PIX:shared.alpha@fictibet.test
TX-002217,PLY-BONU-114,BONUS,351.27,BRL,WALLET,SETTLED,2026-03-08T01:50:04Z,Bonus deposito,
TX-002379,PLY-PEP_-118,DEPOSIT,18281.14,BRL,PIX,SETTLED,2026-03-08T03:03:03Z,,
TX-000038,PLY-NORM-004,DEPOSIT,213.51,BRL,TED,SETTLED,2026-03-08T04:27:46Z,,
TX-000894,PLY-NORM-075,DEPOSIT,245.76,BRL,WALLET,SETTLED,2026-03-08T04:35:31Z,,
TX-002362,PLY-PEP_-118,DEPOSIT,19633.53,BRL,TED,SETTLED,2026-03-08T04:44:55Z,,
TX-000540,PLY-NORM-047,DEPOSIT,392.64,BRL,PIX,SETTLED,2026-03-08T05:03:55Z,,
TX-000197,PLY-NORM-019,DEPOSIT,1404.23,BRL,PIX,SETTLED,2026-03-08T06:52:40Z,,
TX-000048,PLY-NORM-005,DEPOSIT,357.90,BRL,PIX,SETTLED,2026-03-08T07:04:53Z,,
TX-001278,PLY-INCO-090,WITHDRAWAL,1128.61,BRL,PIX,SETTLED,2026-03-08T07:08:53Z,,
TX-000137,PLY-NORM-013,DEPOSIT,1435.68,BRL,WALLET,SETTLED,2026-03-08T08:36:26Z,,
TX-000710,PLY-NORM-060,DEPOSIT,231.23,BRL,TED,SETTLED,2026-03-08T08:40:11Z,,
TX-001172,PLY-INCO-087,WITHDRAWAL,4499.43,BRL,PIX,SETTLED,2026-03-08T10:24:06Z,,
TX-001015,PLY-INCO-082,WITHDRAWAL,5581.82,BRL,PIX,SETTLED,2026-03-08T14:01:52Z,,
TX-002428,PLY-PEP_-120,WITHDRAWAL,19661.00,BRL,TED,SETTLED,2026-03-08T18:20:12Z,,
TX-001157,PLY-INCO-087,DEPOSIT,2808.27,BRL,WALLET,SETTLED,2026-03-08T19:42:51Z,,
TX-001996,PLY-NETW-110,WITHDRAWAL,7585.94,BRL,PIX,SETTLED,2026-03-08T19:50:22Z,,PIX:shared.gamma@fictibet.test
TX-001169,PLY-INCO-087,WITHDRAWAL,5067.54,BRL,PIX,SETTLED,2026-03-08T19:58:36Z,,
TX-000837,PLY-NORM-070,DEPOSIT,1299.90,BRL,PIX,SETTLED,2026-03-08T23:58:53Z,,
TX-000267,PLY-NORM-025,DEPOSIT,1154.46,BRL,TED,SETTLED,2026-03-09T00:32:34Z,,
TX-000229,PLY-NORM-022,DEPOSIT,1298.57,BRL,PIX,SETTLED,2026-03-09T01:29:36Z,,
TX-000116,PLY-NORM-011,WITHDRAWAL,344.12,BRL,PIX,SETTLED,2026-03-09T01:39:16Z,,
TX-000117,PLY-NORM-012,DEPOSIT,389.85,BRL,PIX,SETTLED,2026-03-09T02:09:06Z,,
TX-001050,PLY-INCO-083,WITHDRAWAL,5024.26,BRL,PIX,SETTLED,2026-03-09T02:49:48Z,,
TX-002053,PLY-BONU-111,WITHDRAWAL,1298.02,BRL,PIX,SETTLED,2026-03-09T05:47:34Z,,
TX-002314,PLY-PEP_-116,DEPOSIT,10554.10,BRL,PIX,SETTLED,2026-03-09T07:16:20Z,,
TX-001007,PLY-INCO-082,WITHDRAWAL,6330.77,BRL,PIX,SETTLED,2026-03-09T07:50:29Z,,
TX-002141,PLY-BONU-113,BONUS,259.10,BRL,WALLET,SETTLED,2026-03-09T07:52:10Z,Bonus deposito,
TX-000329,PLY-NORM-029,DEPOSIT,362.36,BRL,TED,SETTLED,2026-03-09T07:52:38Z,,
TX-001086,PLY-INCO-085,DEPOSIT,2837.28,BRL,TED,SETTLED,2026-03-09T08:57:41Z,,
TX-002298,PLY-BONU-115,CASHOUT,432.89,BRL,PIX,SETTLED,2026-03-09T09:13:49Z,,
TX-001239,PLY-INCO-089,WITHDRAWAL,3287.82,BRL,PIX,SETTLED,2026-03-09T09:57:18Z,,
TX-000202,PLY-NORM-019,DEPOSIT,1515.20,BRL,WALLET,SETTLED,2026-03-09T10:13:27Z,,
TX-002252,PLY-BONU-115,DEPOSIT,181.03,BRL,PIX,SETTLED,2026-03-09T10:33:00Z,,
TX-000339,PLY-NORM-030,DEPOSIT,133.45,BRL,WALLET,SETTLED,2026-03-09T11:56:10Z,,
TX-000252,PLY-NORM-024,DEPOSIT,975.64,BRL,PIX,SETTLED,2026-03-09T13:25:34Z,,
TX-001227,PLY-INCO-089,DEPOSIT,1034.92,BRL,WALLET,SETTLED,2026-03-09T14:56:02Z,,
TX-001144,PLY-INCO-086,WITHDRAWAL,4169.37,BRL,PIX,SETTLED,2026-03-09T15:20:29Z,,
TX-002148,PLY-BONU-113,BONUS,191.28,BRL,WALLET,SETTLED,2026-03-09T16:02:40Z,Bonus deposito,
TX-000602,PLY-NORM-052,DEPOSIT,771.39,BRL,TED,SETTLED,2026-03-09T16:46:14Z,,
TX-000884,PLY-NORM-074,DEPOSIT,669.76,BRL,PIX,SETTLED,2026-03-09T17:48:55Z,,
TX-002262,PLY-BONU-115,BONUS,200.52,BRL,WALLET,SETTLED,2026-03-09T18:12:47Z,Bonus deposito,
TX-000747,PLY-NORM-063,DEPOSIT,2248.66,BRL,WALLET,SETTLED,2026-03-09T18:24:11Z,,
TX-000498,PLY-NORM-044,DEPOSIT,1632.73,BRL,PIX,SETTLED,2026-03-09T20:08:05Z,,
TX-001950,PLY-NETW-105,WITHDRAWAL,1130.22,BRL,PIX,SETTLED,2026-03-09T21:02:11Z,,PIX:shared.beta@fictibet.test
TX-000809,PLY-NORM-067,DEPOSIT,424.65,BRL,PIX,SETTLED,2026-03-09T21:02:52Z,,
TX-001643,PLY-STRU-095,WITHDRAWAL,12725.63,BRL,PIX,SETTLED,2026-03-09T21:19:40Z,,
TX-000113,PLY-NORM-011,DEPOSIT,861.09,BRL,PIX,SETTLED,2026-03-09T22:29:44Z,,
TX-002297,PLY-BONU-115,CASHOUT,428.82,BRL,PIX,SETTLED,2026-03-09T22:44:49Z,,
TX-000398,PLY-NORM-035,DEPOSIT,165.94,BRL,PIX,SETTLED,2026-03-09T22:46:51Z,,
TX-000570,PLY-NORM-049,DEPOSIT,906.56,BRL,PIX,SETTLED,2026-03-09T22:47:04Z,,
TX-000989,PLY-INCO-082,DEPOSIT,1757.03,BRL,TED,SETTLED,2026-03-10T00:25:28Z,,
TX-001162,PLY-INCO-087,DEPOSIT,1479.55,BRL,PIX,SETTLED,2026-03-10T00:59:31Z,,
TX-002225,PLY-BONU-114,FREE_BET,48.93,BRL,WALLET,SETTLED,2026-03-10T01:14:03Z,Free bet promo,
TX-000640,PLY-NORM-055,DEPOSIT,469.31,BRL,WALLET,SETTLED,2026-03-10T02:16:29Z,,
TX-002015,PLY-BONU-111,BONUS,239.39,BRL,WALLET,SETTLED,2026-03-10T03:08:24Z,Bonus deposito,
TX-000662,PLY-NORM-057,DEPOSIT,785.94,BRL,PIX,SETTLED,2026-03-10T04:44:37Z,,
TX-000419,PLY-NORM-037,DEPOSIT,1388.54,BRL,PIX,SETTLED,2026-03-10T05:07:32Z,,
TX-001012,PLY-INCO-082,WITHDRAWAL,2323.15,BRL,PIX,SETTLED,2026-03-10T08:37:28Z,,
TX-000328,PLY-NORM-029,DEPOSIT,814.28,BRL,PIX,SETTLED,2026-03-10T10:47:16Z,,
TX-000415,PLY-NORM-036,WITHDRAWAL,1033.51,BRL,PIX,SETTLED,2026-03-10T11:11:59Z,,
TX-000804,PLY-NORM-067,DEPOSIT,757.36,BRL,PIX,SETTLED,2026-03-10T11:25:36Z,,
TX-000205,PLY-NORM-019,WITHDRAWAL,466.00,BRL,PIX,SETTLED,2026-03-10T13:18:30Z,,
TX-000098,PLY-NORM-010,DEPOSIT,1643.00,BRL,PIX,SETTLED,2026-03-10T16:00:13Z,,
TX-001159,PLY-INCO-087,DEPOSIT,1545.61,BRL,PIX,SETTLED,2026-03-10T16:17:49Z,,
TX-000580,PLY-NORM-050,DEPOSIT,2132.10,BRL,PIX,SETTLED,2026-03-10T16:21:43Z,,
TX-000903,PLY-NORM-075,WITHDRAWAL,1926.01,BRL,PIX,SETTLED,2026-03-10T16:35:32Z,,
TX-001867,PLY-NETW-099,DEPOSIT,2556.26,BRL,PIX,SETTLED,2026-03-10T18:08:12Z,,PIX:shared.alpha@fictibet.test
TX-002275,PLY-BONU-115,BONUS,184.08,BRL,WALLET,SETTLED,2026-03-10T19:36:53Z,Bonus deposito,
TX-001040,PLY-INCO-083,DEPOSIT,1360.01,BRL,PIX,SETTLED,2026-03-10T19:45:33Z,,
TX-002010,PLY-BONU-111,BONUS,271.26,BRL,WALLET,SETTLED,2026-03-10T19:47:40Z,Bonus deposito,
TX-002283,PLY-BONU-115,FREE_BET,50.21,BRL,WALLET,SETTLED,2026-03-10T21:01:35Z,Free bet promo,
